SMILES,MW,LogP,NumHDonors,NumHAcceptors,TPSA,Solubility
OONONCOOCNOONN,217.138,-2.8888999999999996,6,12,149.75000000000003,-1.4777378651018165
CONNNNOOONC,169.141,-2.419599999999999,5,9,97.07000000000001,-2.805505888343364
NONNNO,94.07399999999998,-2.2203,5,6,91.57000000000001,-4.139061587952906
CNNCCNCOONCCON,209.25,-2.3993999999999973,5,8,101.83,-1.6639922532474136
CNCOONONCCNO,182.18,-1.9688999999999988,5,8,96.04,-1.6040623438585786
NOCCCOOC,121.136,-0.1552,1,4,53.71000000000001,-2.018586403145853
COOCNOOONNNCC,198.179,-1.5599999999999996,4,9,94.27000000000001,-0.43799811871994354
NNNNCNCC,119.17200000000001,-1.9740999999999993,5,5,74.14,-2.445340597388168
CNNCNCOCNOOONC,211.222,-2.292099999999998,5,9,97.07000000000001,-2.518583411501008
NCNOONNCOO,154.126,-2.188299999999999,5,8,110.03000000000002,-1.8044627788256449
OOCOCCNCNNCOO,197.191,-1.4614999999999987,5,8,104.24000000000001,-0.769093652665735
OCOONCNNOCOCCN,212.20599999999996,-2.694899999999998,5,9,119.26,-2.0060697156344136
CNOCOC,91.11,-0.25870000000000015,1,3,30.49,-1.336593991617201
ONCCOOOOCN,154.12199999999999,-1.3071999999999997,3,7,95.2,-2.7068405437139837
NOCNCCOOC,136.151,-0.9981999999999995,2,5,65.74000000000001,-1.4074755234890475
OCCCCNOCOCONNN,210.234,-1.8887999999999971,5,8,110.03,-1.6206657667093327
OCCOONOOC,139.107,-1.0755000000000003,2,6,69.18,-2.895765690501372
NOONOCO,110.06899999999999,-1.8056999999999999,3,6,85.97000000000001,-2.676903692161345
NCOCCNC,104.153,-0.8613999999999997,2,3,47.28,-1.7732669911382237
NCOCNON,107.113,-1.7283999999999988,3,5,82.53,-3.07275905633334
ONOCNN,93.08600000000001,-1.6823999999999995,4,5,79.53999999999999,-0.9007928578937443
ONONCN,93.08600000000003,-1.6823999999999995,4,5,79.53999999999999,-4.562459149690794
NOCNN,77.087,-1.7024999999999997,3,4,73.3,-1.7474134395014622
NOOOOCCN,124.096,-1.3698000000000001,2,6,88.96000000000001,-2.8576843279836432
NCOCN,76.099,-1.1646,2,3,61.269999999999996,-0.9551450752987112
OOCNCOCOO,139.107,-0.5556999999999999,3,6,80.18,-2.581161468726477
COOCNNOC,122.12399999999998,-0.8225000000000005,2,5,51.75,-2.834366029235549
OONNOCOOOCNO,187.108,-1.8095999999999997,5,10,122.70000000000002,-1.2507499507441435
COCNCN,90.12600000000002,-0.9038999999999993,2,3,47.28,-3.3452778992378813
NONNNCOONOO,171.113,-2.794599999999999,6,10,131.29000000000002,-3.3073093050038422
OOONCOOCCNN,169.137,-1.718799999999999,4,8,107.23,-2.6294172582444073
CONCOONNOON,170.125,-2.210799999999999,4,9,108.26,-2.668193810897716
NNCOCONCCOC,165.19299999999998,-1.4510999999999987,3,6,77.77000000000001,-2.2307255861562036
ONNCNNN,107.117,-2.6048,6,6,94.36999999999999,-2.6529757567837464
COOCOOCNNOCCCN,211.21799999999996,-1.1977999999999982,3,8,96.23,-1.1975865833091885
OCNCOOCOOCN,168.14899999999997,-1.746599999999999,3,7,95.2,-0.5980581102745646
NNCOCCCOCC,148.206,-0.14960000000000018,2,4,56.510000000000005,-2.430232659258685
OONOONO,112.04099999999998,-1.2624,4,7,92.21000000000001,-3.023389789372731
CCCNO,75.11099999999999,0.3752,2,2,32.26,-1.3691816246330233
CNONCCOCO,136.151,-1.3915999999999995,3,5,62.75,-1.616155504656828
NCCOCONNNN,151.17,-2.6766999999999994,5,7,106.59,-0.9787307464969501
NNNCON,92.10200000000002,-2.1978999999999997,4,5,85.33,-2.578643611927016
NNONCNO,108.101,-2.1777999999999995,5,6,91.57000000000001,-2.5594495943461726
NCCCOO,91.10999999999999,-0.17519999999999986,2,3,55.480000000000004,-2.4016907320334533
COOONCOCNCNN,182.18,-2.0573999999999986,4,8,99.03,-1.529255797342791
CCCNCCNC,116.208,0.20539999999999986,2,2,24.06,-0.9314196505400849
NNCOCOCONCNNCO,211.222,-3.121899999999998,6,9,122.06000000000002,-1.2385033115580115
OCCOCOCCONO,167.16100000000003,-1.1201999999999988,3,6,80.18,-2.066734228483478
CNOCOONONONC,184.15200000000002,-1.9500999999999993,4,9,94.27000000000001,-2.0731113366711953
CCOOCCONCCNOC,194.231,-0.3732999999999991,2,6,60.980000000000004,-0.8837972364597473
CONONO,94.07,-1.0372000000000001,3,5,62.75,-1.55271938109937
ONCOOCOON,140.09499999999997,-1.3497,3,7,95.2,-3.7575380114775814
NNONCOCNONNCN,197.199,-3.735899999999999,7,10,139.88000000000002,-2.0256501525465813
NOOOONN,111.057,-1.9502000000000006,3,7,100.99000000000001,-0.5386100634861548
OOONOCOCOCNNON,216.15,-2.350999999999999,5,11,137.72000000000003,-3.613204926723033
OCCNOO,93.082,-1.0271,3,4,61.72,-2.257869417898028
NCCCCNCONOOOCN,210.23399999999998,-1.4953999999999976,4,8,113.02000000000001,-1.4414205943255674
COOCOONOONNCCN,214.178,-2.1941999999999986,4,10,117.49000000000001,-2.229412865272029
ONNCNOONC,138.12699999999998,-1.9854999999999994,5,7,86.81,-1.5890058578525403
CCONOOOOCCCCC,195.21499999999995,1.4441,1,6,58.18000000000001,-2.305655472980657
COONNONOOOOCON,218.12199999999996,-2.4159999999999995,4,12,135.95000000000002,-2.2436661766456467
OOCCNNNON,138.12699999999998,-2.1198999999999995,5,7,100.8,-4.000230218017004
ONNNON,94.07400000000001,-2.2203,5,6,91.57,-3.8203546465266585
CONCCN,90.12600000000002,-0.9038999999999993,2,3,47.28,-2.0475775208773364
ONONNONOCNONC,200.155,-3.1130999999999993,7,11,129.33,-2.0642969211655684
CNOCN,76.099,-0.9463999999999997,2,3,47.28,-3.311133173659643
NNCNCNCOON,151.17,-2.6766999999999994,5,7,106.59,-0.6981218052207812
OOOCOOONOC,157.078,-0.6891,2,8,87.64000000000001,-2.1759252940051015
ONNCCNCO,121.14,-1.9907999999999992,5,5,76.55,-2.9818996265203457
OOCONOCCCOO,169.13299999999998,-0.23400000000000004,3,7,89.41000000000001,-0.7618385640033072
NNOCNOOCCN,152.15399999999997,-2.249699999999999,4,7,103.79,-0.6972621216108772
CCONCOOCNON,167.165,-1.2143999999999981,3,7,87.0,-1.3843672437405643
COCCOON,107.10900000000001,-0.5452999999999999,1,4,53.71,-2.986532235116918
COONNONOCCCCCN,210.23399999999992,-0.9295999999999993,4,8,99.03,-1.8061268342678307
OCONONONC,139.111,-2.040399999999999,4,7,84.01,-3.103481723600909
COCCNCCOOOOCON,212.20199999999997,-1.1183999999999985,2,8,93.43,-2.0939850022521194
CCOCCCONOCOOC,195.21499999999997,0.40130000000000005,1,6,58.18000000000001,-3.145636563903116
ONNCNNOONOON,186.128,-3.3737999999999992,7,11,143.32000000000002,-1.3635358745070136
NOCNC,76.099,-0.9463999999999999,2,3,47.28,-2.2215777178536924
OOCOCONNOCCC,182.17599999999996,-0.2250000000000003,3,7,81.21000000000001,0.5226451107629733
ONCCNOOOON,155.10999999999999,-1.8450999999999995,4,8,107.23,-0.77438972818232
NONCOO,94.07,-1.1715999999999998,3,5,76.74000000000001,-0.6807185350688612
ONNCNON,108.101,-2.1777999999999995,5,6,91.57,-1.4879049608247672
CCNNOONNNCONOO,214.182,-2.639199999999998,7,11,129.33,-2.8737214810478955
NOOONCN,109.08500000000001,-1.8392999999999997,3,6,91.76,-2.4397958890838263
ONCOONOON,141.08299999999997,-1.8876,4,8,107.23,-0.2261590171830934
ONCCOONOCCCC,180.20399999999995,0.1496999999999995,3,6,71.98,-3.0837979583556323
COCNCCCOC,133.191,0.2163999999999997,1,3,30.49,-1.6003006226957248
OCNNN,77.087,-2.0959000000000003,4,4,70.31,-2.648099054356956
OOCNNNCCOOONC,198.179,-1.9534999999999985,5,9,105.27000000000001,-1.3609807421791478
NNOCNNNNNOCO,183.172,-4.171799999999998,8,10,136.89000000000001,-1.8860875705615603
NCNCNOO,107.11299999999997,-1.556099999999999,4,5,79.54,-2.4809936377042145
OOOON,81.02700000000002,-0.7871000000000001,2,5,73.94,-2.223447194617111
ONOCO,79.055,-1.1534,3,4,61.72,0.936033621422995
NNNOCNNOONNN,184.16000000000003,-4.3163,8,11,151.91000000000003,-1.6987807731353413
NOCNOONCC,137.139,-1.1884999999999997,3,6,77.77000000000001,-1.5939748518601544
CNOOOONCNNNN,184.15600000000003,-3.1331999999999995,6,10,123.09,-1.8831642400268598
CONCNOOCO,138.123,-1.5025,3,6,71.98,-3.4550910017053527
CNONCOCCNNONCC,209.25000000000003,-1.8335999999999975,5,8,87.84,-1.7261280947889643
OONCNCONNON,169.141,-2.683699999999999,6,9,122.06,-1.8400351778650517
CNNNCCNNNOONO,197.19900000000004,-3.429199999999998,8,10,122.9,-1.7210922791158534
ONCCCCN,104.15300000000002,-0.2959,3,3,58.28,-1.9842045653424907
CONNNN,92.102,-1.9796999999999993,4,5,71.34,-1.539236625113367
CCOCCONON,136.15099999999998,-0.6505999999999994,2,5,65.74,-0.8471022141876801
NNOONCOONC,154.126,-2.1423999999999994,4,8,99.03000000000002,-1.2977714786696706
NOCOONNOCNN,169.141,-2.855999999999999,5,9,125.05000000000001,-1.9712729783078726
NNNONNNOOONCNO,216.15800000000002,-4.364599999999999,9,13,167.38,-1.1484415206497869
NCOON,78.07100000000001,-1.2755,2,4,70.5,-2.265588523318258
CNNNNOO,108.10099999999998,-1.8758,5,6,77.58,-1.1365116763436882
CNCOOOOCOO,155.106,-0.5782,2,7,78.41000000000001,-2.4054848119498966
CCCNON,90.126,-0.2087,2,3,47.28,-2.6552609406651158
NCNNOCCOCCC,163.22099999999998,-0.6450000000000002,3,5,68.54,-2.8286191139053107
NCOOC,77.083,-0.5194000000000001,1,3,44.480000000000004,-2.4473545525262823
OOCNOOOOOCCNNC,215.16199999999998,-1.5948999999999989,4,10,111.70000000000002,-1.3942083652026622
OOOCONOOOCOCN,202.11899999999997,-1.428599999999999,3,10,122.89000000000001,-2.046152533988037
NCNNOCCONNO,167.169,-2.656599999999999,6,8,112.83000000000001,-1.9630460501762923
CCCNC,73.139,0.6157999999999999,1,1,12.03,-1.882222953519166
NNCCONN,106.129,-2.1553999999999993,4,5,85.33,-0.6193590892885752
NOCNONNOOOCCO,200.15099999999998,-2.8482999999999987,5,10,128.49,-3.2748550637597074
ONCCNCNNNCONN,195.227,-3.5364999999999984,8,9,127.66,-1.9091343453324119
NNOCCNOOOCCOO,199.16299999999998,-1.7446999999999981,4,9,116.46000000000002,-1.5148693962608155
NCNOC,76.099,-0.9463999999999999,2,3,47.28,-1.5504421496112397
NONONNNNNOOOO,203.115,-3.896299999999999,8,13,164.57999999999998,-2.5946439257195384
ONOCCNON,123.11200000000002,-1.7082999999999995,4,6,88.77,-0.9804358221882086
CCNNONNCCONCC,193.25099999999998,-1.4175999999999986,5,7,78.61,-3.143283008242191
NCNOCOCCNCCCN,192.26299999999998,-1.6636999999999968,4,6,94.56,-2.226466517510274
OOCNNCOCCCN,165.19299999999996,-1.149399999999999,4,6,88.77,-1.4026634688080648
NOCNCNCNNO,151.17000000000002,-2.5881999999999987,6,7,103.60000000000001,0.009877580487586801
CNOONOCOC,138.123,-0.8908999999999998,2,6,60.980000000000004,-3.0272578548099656
OCCCN,75.111,-0.6725000000000001,2,2,46.25,-1.0062945098322105
NCOCOCNO,122.124,-1.1703999999999999,3,5,76.74000000000001,-2.2408233112025218
OCONNOONCO,155.10999999999999,-2.7203999999999993,5,8,104.24000000000001,-3.4360058579026136
NNNCCCCCNCOC,176.264,-0.6819,4,5,71.34,-1.9176031145950274
NONCOCCOCCOCNC,209.24599999999998,-1.434499999999997,3,7,87.00000000000001,-1.8603054675253736
NCCNNCCNN,133.19899999999998,-2.497399999999999,5,5,88.13,-2.0293153376732387
NCNOCNOCCCNNCO,209.25,-2.663399999999997,6,8,112.83000000000001,-2.4403853976396848
CCOONONCOOOON,201.135,-1.4620999999999988,3,10,114.69000000000001,-1.74909877518684
OCNNOCNOO,139.11100000000002,-2.0862999999999996,5,7,95.01,-3.5149175377402684
NOCNO,78.071,-1.1869999999999998,3,4,67.51,-2.5473280050669187
NNCONNOCCCC,164.20899999999997,-0.8353000000000004,4,6,80.57000000000001,-1.9140802280691562
CCCCNCNC,116.20799999999998,0.553,2,2,24.06,-0.4978619858393807
NNONCNOC,122.128,-2.0055999999999994,4,6,80.57000000000001,-0.22281273279239922
NCCNOC,90.12599999999999,-0.9039000000000004,2,3,47.28,-1.8634836997149398
COOCNC,91.10999999999999,-0.25870000000000015,1,3,30.490000000000002,-1.5763451521642655
NNNONCNOONC,168.157,-3.064799999999999,6,9,113.86000000000001,-1.726301471075797
OCNOCO,93.082,-1.5928,3,4,61.72,-2.7185051600185415
NNOONOCONOCC,184.152,-1.8207,4,9,108.26000000000002,-1.736418562032087
NCOCCOCCONCCC,192.259,-0.13299999999999956,2,5,65.74000000000001,-2.0689780612793864
NCCNC,74.127,-0.8355000000000004,2,2,38.05,-2.2399599948058544
ONNNOOCONOC,170.125,-2.122299999999999,5,9,105.27000000000001,-0.08952670823253306
ONOCC,77.08300000000001,-0.08330000000000015,2,3,41.489999999999995,-1.4094906136711707
COCNCOOCCNOOC,196.203,-0.8317999999999994,2,7,70.21000000000001,-1.4937335149258777
CNCNOCOCNNNNNC,209.25400000000005,-3.146099999999998,7,9,102.67,-2.2776535721353817
OCOCONCOOCCNCC,210.22999999999996,-1.0532999999999988,3,7,81.21000000000001,-1.9134950481968491
CCNCOCCNNNOCON,209.25,-2.0517999999999974,5,8,101.83,-0.7493392547633995
OOOCCO,94.066,-0.6001000000000001,2,4,58.92,-2.7872680951339532
NCOOON,94.07000000000001,-1.3439,2,5,79.73,-2.096452334551476
OOOCCOOC,124.092,-0.014399999999999968,1,5,57.150000000000006,-1.436627433828919
NNNNNNOONOCCC,197.19899999999996,-2.822499999999998,7,10,125.89000000000001,-2.155769717894197
CNCOOCOO,123.10799999999999,-0.44140000000000007,2,5,59.95,-0.9487411805869972
NONCONCNCCO,166.18099999999998,-2.600599999999998,5,7,100.80000000000001,-1.5893571005220433
NNNNNNOC,122.13199999999999,-2.9704999999999995,6,7,95.4,-2.7281659882002605
NOOONO,96.04199999999999,-1.3663000000000003,3,6,85.97000000000001,-1.3503793319416415
OCNCCNOCNOCCC,193.24699999999999,-1.0642999999999991,4,6,74.78,-1.6335367449769587
OCNOOCCONNCOCN,212.206,-2.694899999999998,5,9,119.26,-2.507228910764396
CNCCO,75.11099999999999,-0.8019000000000001,2,2,32.26,-1.371034597601014
NNNCCOCO,121.14,-2.0793,4,5,79.54,-3.4550854959683894
OCOCO,78.067,-1.0974000000000002,2,3,49.69,-0.351615392994886
CNCONNCCNCNC,177.252,-2.0443999999999978,5,6,69.38,-0.6756448486769684
CNNNOOCCCCOO,181.19199999999998,-0.6520000000000001,4,7,84.01,-1.5434288041347288
CNCONNNCOCCONC,209.24999999999997,-2.181199999999997,5,8,87.84,0.14898630557612336
NNCCONC,105.14099999999999,-1.3992999999999993,3,4,59.31,-2.1371595941397583
ONCNN,77.087,-1.6139999999999999,4,4,70.31,-2.488860328082824
COOOOCCCCNCNNO,211.21800000000005,-0.7616999999999985,4,8,93.24000000000001,-0.7580962436799827
OOCNN,78.071,-1.1031999999999997,3,4,67.51,-0.8594310877437081
OCCOOCCNONCO,182.17600000000002,-2.0974999999999984,4,7,92.21000000000001,-1.4169982198555147
CCCONNC,104.15299999999999,0.05199999999999988,2,3,33.29,-0.36488911080245257
CCOCCOCCNNOOOO,212.20200000000003,-0.5984999999999991,3,8,90.44000000000001,-2.804501581995183
OOOOOOOOO,146.007,-0.4614000000000001,2,9,105.07000000000002,-2.9132399971144793
CONOO,79.05499999999999,-0.458,2,4,50.72,-3.3568230967564965
NONNCCNC,120.156,-1.8946999999999987,4,5,71.34,-1.064589375310959
NONCONCNNON,168.157,-3.2829999999999986,6,9,127.85000000000001,-3.000630392294928
OCCOON,93.08200000000001,-1.1994000000000002,2,4,64.71,-2.8084217496123913
CCCOOON,107.109,0.14990000000000003,1,4,53.71,-3.2076236919425165
CCCCCOCCNN,146.234,0.6565000000000001,2,3,47.28,-1.4509427722731107
CNOOCOOCCC,151.16199999999998,0.3846999999999996,1,5,48.95,-1.042766110371487
NOCOOOOCNN,155.10999999999999,-1.9335999999999993,3,8,110.22000000000001,-2.5801259666166882
NOOCNONN,124.1,-2.3346999999999998,4,7,103.79,-3.347678337568126
OCCONN,92.09800000000001,-1.6263999999999994,3,4,67.51,-2.4472580825711576
ONOCCNCNNCO,166.181,-2.512099999999998,6,7,97.81,-1.5359797705154359
OCCCOOCNOOCNOO,214.174,-1.3209999999999984,4,9,110.67000000000002,-2.93909830897113
CCCCOONCN,134.17899999999997,0.15550000000000008,2,4,56.510000000000005,-0.834237270298744
CNNNONONONCO,184.156,-3.526599999999999,7,10,120.10000000000001,-2.2916954604771043
OOCCNNOOONOONN,217.138,-2.8888999999999996,6,12,149.75000000000003,-2.529573920153936
NNONCONCONNCC,196.211,-2.6321999999999983,6,9,113.86000000000001,-1.865305631287047
COOCONCCNN,151.166,-1.493599999999998,3,6,77.77,-2.085042173713261
NNONONNCOOOOC,201.13899999999998,-2.774599999999997,5,11,129.52,-3.47276117848672
OOOOOOCOC,142.063,-0.19369999999999998,1,7,75.61000000000001,-1.9118364341611631
COCNCCCCC,131.21900000000002,1.3700999999999997,1,2,21.259999999999998,-1.8558997625618894
OCONOC,93.082,-0.9812000000000001,2,4,50.72,-1.6015604173048779
CNCNNNCCOO,150.18200000000002,-1.7482999999999986,5,6,77.58,-2.4822401366528566
NOONNCCNOCNO,183.168,-2.7249999999999988,6,9,122.06000000000002,-0.8164552892986356
CCNOCNNONCOOCC,210.23399999999998,-1.058999999999999,4,8,85.04,-2.693484820632239
OCCOOCOCCNNNN,196.20700000000002,-2.6264999999999974,5,8,110.03,-3.6456024448793336
CNCNCNNNNONCCN,208.26999999999998,-3.791299999999998,8,9,119.46,-2.5283920441219543
OCNCOONNCCONO,198.179,-2.6488999999999985,6,9,116.27000000000001,-1.9758945505270498
OCCNCCONCCOCCC,206.28599999999994,-0.4838999999999991,3,5,62.75,-3.54759945136957
COCON,77.08300000000001,-0.5193999999999999,1,3,44.480000000000004,-2.783851775842665
CNONCCNCO,135.16700000000003,-1.818599999999999,4,5,65.55,-2.3076345961995557
NNNOONNONNNCN,199.175,-4.8117,9,12,163.94000000000003,-2.045047379308238
NONCCCOOCOOOO,200.147,-0.9701,3,9,113.66000000000003,-3.142115038430628
NCOONCO,108.097,-1.6948,3,5,76.74000000000001,-2.2222579338698196
CONNCOO,108.097,-0.9108999999999996,3,5,62.75,-1.005845941149486
NONOOCCNNNCOOC,213.194,-2.6211999999999973,5,10,120.29000000000002,-2.7551642629332447
NCNNNCONNN,151.174,-3.6416000000000004,7,8,121.42,-1.6104508394492196
NCONCNCNC,134.18300000000002,-1.8521999999999985,4,5,71.34,-0.21804289689657375
NCOOCCNNCNN,165.197,-2.634199999999999,5,7,106.59,-1.7818484572873985
COCNCOCNOOOC,182.176,-0.8742999999999996,2,7,70.21000000000001,-2.3541643622009736
OOCNCOONONNNO,201.13900000000004,-2.7319999999999993,7,11,137.53,-2.2797709461516487
NNNOOCNOONCO,185.14000000000001,-3.3177999999999996,6,10,131.29000000000002,-1.799570227683447
CONOCNOCOONO,185.13600000000002,-1.6527999999999992,4,9,102.47000000000001,-0.9525676906695715
CONNO,78.071,-0.9688000000000001,3,4,53.519999999999996,-2.4422123917574883
ONNOCONNNC,153.14200000000002,-2.480899999999999,6,8,98.84,-3.1832594177459166
CCONNOO,108.09699999999998,-0.5633000000000001,3,5,62.75,-1.0357084232727582
NOCNONOONO,156.098,-2.383,5,9,119.26000000000002,-2.064256938448438
OONNNNCCCNOON,198.183,-2.788999999999998,7,10,134.09,-2.4710639921955146
COONCCONONNON,199.16700000000003,-2.6636999999999986,5,10,120.29,-1.347019882057585
NCOONCONN,138.12699999999998,-2.2921999999999993,4,7,103.79,-2.6409818362651314
OOONNNN,110.07300000000001,-2.2049000000000003,5,7,100.8,-1.9404277159666228
NCCONCCCOCOCO,194.23099999999997,-1.203099999999999,3,6,85.97000000000001,-1.9959878183470587
OONOCN,94.07000000000001,-1.1716000000000002,3,5,76.74,-1.2819431888400936
NCNNCC,89.142,-0.9833000000000001,3,3,50.08,-2.182548218284275
ONOOCOCN,124.09600000000002,-1.2812999999999997,3,6,85.97,-0.44030493694850104
COOOO,80.039,-0.030999999999999972,1,4,47.92,-1.2939106269381353
NNNOOCCCNCCNO,195.223,-2.2239999999999984,6,8,112.83000000000001,-2.5759193238869433
CONNCNCCNCCC,176.26399999999998,-0.8112999999999992,4,5,57.35,-3.511948271084924
NOCONCCCC,134.179,0.1554999999999993,2,4,56.510000000000005,-1.4112081648049595
NONOCNCNCNNNC,195.22700000000003,-3.406799999999998,7,9,116.66000000000001,-0.1970941028984332
NNNNNO,93.08999999999999,-2.6473000000000004,6,6,94.37,-0.8498549456123092
CONONNCNCO,152.154,-2.4248999999999987,5,7,86.81,-1.6322732755421663
NOCCOCNCOO,152.15,-1.1124999999999998,3,6,85.97000000000001,-1.3572139782487458
CNCCOCCNCCNNO,192.263,-1.7045999999999975,5,6,77.58,-2.6392387210706305
NCOCCOONNNC,166.181,-1.9889999999999983,4,7,89.80000000000001,-1.8028889158291492
NCOOO,79.05499999999999,-0.6762000000000001,2,4,64.71000000000001,-3.156277702315291
NOCCNO,92.09799999999998,-1.1444999999999999,3,4,67.51,-2.499278617941106
COCNNNNNCO,151.17,-2.851899999999999,6,7,89.61,-0.034805821777374346
CNONCNC,105.141,-1.1811,3,4,45.32,-1.3437958061573312
OCOCNNOOCNON,184.152,-2.7798999999999987,5,9,119.26,-2.3301459037653034
NNNCOOCOO,139.11100000000002,-1.6929,4,7,98.00000000000001,-2.1152174338107934
OCCNCCCN,118.18000000000002,-1.0828999999999995,3,3,58.28,-1.552772982482439
CCNNCNOCCOOOOC,211.21799999999996,-0.9795999999999994,3,8,82.24000000000001,-1.3230830445092616
NOOOCCOOOC,155.106,-0.7505,1,7,81.40000000000002,-2.7040109827025933
OCNNNC,91.11399999999999,-1.8352,4,4,56.32,-1.5255915921288787
CCNOOOCNCC,150.178,-0.042300000000000004,2,5,51.75,-0.9094738740056767
NNCNN,76.10300000000001,-2.1295,4,4,76.1,-1.1866927803017815
ONNNO,79.059,-1.6364,5,5,76.55,-1.6763415853341315
NCNONOONNO,155.114,-2.8099999999999996,6,9,122.06000000000002,-3.3863571404255683
NONNCNNCOC,151.17000000000002,-2.458499999999998,5,7,92.60000000000001,-2.991468506747414
ONOOOCCN,124.09600000000002,-1.2812999999999997,3,6,85.97,-1.1987122634269287
CCNNNCCOOC,149.194,-0.8168999999999993,3,5,54.55,-1.391720473471219
NCNOO,78.071,-1.1031999999999997,3,4,67.51,-4.766876984915388
OCCCNOCOCOCNC,194.23099999999997,-0.9848999999999986,3,6,71.98,-1.9780095454341184
COOONOCN,124.096,-1.1515999999999997,2,6,74.97,-2.4092384041971093
CCONNOCOC,136.15099999999998,-0.4323999999999999,2,5,51.75,-1.1499877030979442
OCNOCOOCN,138.123,-1.720699999999999,3,6,85.97,-1.6121571511354813
COCNCCONNNC,164.20900000000003,-1.6598999999999984,4,6,66.58,-2.795693596288124
NONONCCNN,137.143,-2.7192,5,7,106.59,-1.8439375403128437
NNNOOOONCCOO,186.12399999999997,-2.3251,5,10,128.49,-1.0158402969205182
CNNNCN,90.13000000000002,-1.8687999999999994,4,4,62.11,-1.5226240291017872
OCCOO,78.067,-0.5317000000000001,2,3,49.69,-1.9042721251832844
CCOONON,108.09700000000001,-0.7356,2,5,65.74,-3.4674882648278254
OONOCN,94.07000000000001,-1.1716000000000002,3,5,76.74,-1.5523338104187532
